date;SPX;S5SFTW;S5PHRM;S5CPGS;S5ENRSX;S5FDBT;S5TECH;S5RETL;S5BANKX;S5HCES;S5DIVF;S5UTILX;S5MEDA;S5TELSX;S5MATRX;S5INSU;S5FDSR;S5HOUS;S5SSEQX;S5TRAN;S5HOTR;S5CODU;S5AUCO;S5COMS;S5REDPIG;S5REAL
16/10/2000;1374,62;601,48;460,55;347,04;239,62;193,63;699,02;266,34;259,13;233,62;590,8516;203,81;313,31;221,6;105,22;335,77;249,77;219,02;674,05;166,3;170,39;94,21;171,44;137,28;;
17/10/2000;1349,97;575,87;466,34;335,17;240,19;194,19;684,07;256,93;249,44;237,24;574,8138;202,99;290,47;221,03;103,14;331,9;249,43;219,96;653,14;164,75;163,2;91,09;168,73;135,83;;
18/10/2000;1342,13;587,91;460,72;332,48;236,96;196,17;660,23;263,3;246,91;238,43;574,0579;198,88;301,8;222,28;105,18;334,66;254,03;222,29;654,16;162,09;165,9;92,6;168,25;135,12;;
19/10/2000;1388,76;645,38;453,79;335,03;237,05;194,8;720,98;274,63;255,12;234,8;600,7863;198,83;303,71;229,45;104,26;346,21;251,09;224,46;747,04;167,89;166,17;94,29;174,28;137,39;;
20/10/2000;1396,93;660,46;458,55;328,34;242,07;190,24;734,92;268,21;252,25;231,94;604,179;198,68;314,43;231,18;103,52;347,61;247,1;224,52;762;169,29;167,28;93,64;172,2;139,37;;
23/10/2000;1395,78;642,19;472,63;323,34;239,99;192,38;730,81;271,82;250,59;229,57;591,6015;199,92;319,43;237,89;103,34;347,4;250,43;217,62;775,67;166,56;170,94;94,31;171,14;139,22;;
24/10/2000;1398,13;643,75;467,63;338,9;235,08;194,22;704,41;274,22;258,4;228,3;608,0776;197,67;321,07;239,77;108,57;356,68;256,2;229,34;735,45;172,25;171,94;94,88;175,29;143,13;;
25/10/2000;1364,9;629,49;479,12;336,68;231,61;197,69;641,43;264,51;258,09;230,11;599,2303;192,77;312,76;233,98;107,33;363,05;253,54;233,53;694,35;170,93;170,65;95,06;172,34;144,14;;
26/10/2000;1364,44;641,07;476,77;335,07;232,52;199,42;657,13;258,48;255,36;232,87;583,1312;190,65;313,86;227,69;108,69;347,56;258,19;232,66;735,81;173,31;169,79;96,92;172,49;142,48;;
27/10/2000;1379,58;659,56;469,06;335,75;230,47;202,05;659,34;260;262,91;234,34;604,3503;194,81;319,85;235,35;109,59;354,57;260,29;238,34;743,77;175,84;173,94;97,67;176,12;144,64;;
30/10/2000;1398,66;646,02;470,49;345,39;234,34;207,59;645,59;267,09;275,09;240,52;621,7089;199,64;319,9;243,91;117,51;371,44;274,92;242,56;741,76;187,08;180,09;101,11;180,84;151,27;;
31/10/2000;1429,4;665,06;470,25;352,88;234,74;205,9;686,8;279,79;278,6;242,12;630,4196;200,92;330,94;246,91;118,63;368,4;278,92;235,54;767,25;190,78;184,47;103,42;182,95;151,97;;
01/11/2000;1421,22;668,24;474,73;350,52;242,26;206,15;672,62;283,62;277,79;242,72;622,8619;205,01;334,06;233,92;116,86;364,08;274,05;230,4;747,47;191,19;183,56;103,2;181,23;151,31;;
02/11/2000;1428,32;674,47;472,83;347,69;232,66;205;695,01;290,65;279,76;243,69;626,9628;202,34;338,57;233,33;115,95;359,77;274,18;228,42;770,29;192,66;185,26;106,36;179,84;153,06;;
03/11/2000;1426,69;670,93;469,43;345,07;232,55;202,99;704,44;283,43;279,54;244,38;635,027;198,65;336,48;233,05;117,11;352,57;274,93;228,67;760,65;192,53;188,03;106;175,12;152,07;;
06/11/2000;1432,19;670,72;475,84;351,74;234,42;206,06;693,96;287,33;283,32;247,26;639,146;200,87;339,24;228,27;117,29;360,29;279,38;229,01;764,7;194,77;187,19;106,74;181,75;153,41;;
07/11/2000;1431,87;677,72;472,05;352,05;235,16;205,22;693,34;288,13;281,12;246,52;632,7628;200,97;341,61;229,89;118,41;364,63;278,25;229,75;734,23;192,57;186,66;107,2;174,17;154,71;;
08/11/2000;1409,28;652,01;481,57;350,4;238,32;207,33;647,26;289,61;278,26;249,1;617,0175;201,37;335,54;229,68;119,28;362,02;280,32;230,66;677,3;192,76;185,37;108,35;174,46;154,64;;
09/11/2000;1400,14;657,68;479,88;350,41;236,67;210,55;638,63;273,29;282;247,34;616,0344;201,83;315,13;226,8;117,66;366,96;285,6;232,38;670,34;193,06;183,99;106,97;175,23;154,83;;
10/11/2000;1365,98;622,86;481,88;344,45;236,09;212,51;595,53;257,15;278,08;246,96;600,8201;202,9;311,58;221,97;115,66;367,68;283,29;236,31;618,67;190,12;186,02;104,61;170,99;154,63;;
13/11/2000;1351,26;602,66;464,29;334,33;234,68;208,8;597,86;264,62;273,16;241,24;588,963;200,54;304,43;227,57;116,38;360,36;285,95;237,48;642,66;192,91;186,11;105,67;172,07;154,22;;
14/11/2000;1382,95;640,49;473,34;340,75;236,77;207,6;636,5;273,52;271,43;243,67;594,7785;197,17;310,26;227,72;116,96;365,87;283,29;236,19;683,73;195,93;191,47;105,93;173,19;155,84;;
15/11/2000;1389,81;649,42;477,53;341,08;240,18;209,62;640,21;280,26;261,3;245,88;597,8156;199,81;312,51;226,17;118,34;362,17;282,67;239,33;707,49;199,17;191,14;106,19;176,4;158,14;;
16/11/2000;1372,32;629,91;474,18;342,45;241,17;210,84;611,75;276,6;259,09;242,33;603,4985;202,61;307,91;225,74;114,49;363,09;285,36;237,94;672,79;198,58;189,63;104,1;172,08;157,54;;
17/11/2000;1367,72;633,72;475,19;340,92;239,55;211,04;617,67;277,75;255,18;238,01;592,2428;206,23;305,17;215,36;113,96;360,33;281,86;241,98;675,51;194,84;193,12;104,45;170,69;157,21;;
20/11/2000;1342,62;598,14;477;332,65;238,9;207,41;601,35;272,59;250,93;236,2;568,7501;205,27;298,91;213,87;112,27;357,7;280,89;243,33;667,41;194,47;192,91;101,71;162,68;159,2;;
21/11/2000;1347,35;584,44;484,39;337,24;243,19;209,98;607,16;269,08;254,88;236,58;569,8042;203,42;291,28;213,21;112,28;352,99;282,92;242,65;668,34;199,92;194,62;101,2;163,58;158,83;;
22/11/2000;1322,36;567,55;479,06;326,88;242,55;210,43;584,33;263,92;249,64;236,82;552,923;201,82;287,37;213,45;111,94;342,03;291,68;244,62;650,14;196,14;193,87;100,5;159,96;156,39;;
23/11/2000;1322,36;567,55;479,06;326,88;242,55;210,43;584,33;263,92;249,64;236,82;552,923;201,82;287,37;213,45;111,94;342,03;291,68;244,62;650,14;196,14;193,87;100,5;159,96;156,39;;
24/11/2000;1341,77;593,09;474,37;332,03;243,37;208,02;613,79;263,81;251,98;239,78;556,7344;202,53;291,52;214,85;112,67;344,19;289,72;239,49;695,83;198,53;192,79;101,63;162,02;158,3;;
27/11/2000;1348,97;592,86;490,11;332,44;242,61;209,22;604,35;279,4;254,38;239,97;566,5814;202,76;298,08;214,6;112,89;343,62;295,57;235,7;672,04;196,39;188,76;103,21;163,16;157,61;;
28/11/2000;1336,09;560,62;494,68;332,97;242,61;211,92;577,9;277,88;258,92;242,17;569,3339;204,02;289,47;214,14;113,38;347,45;293,63;239,08;632,41;195,89;187,05;102,29;160,81;157,42;;
29/11/2000;1341,91;554,69;503,83;334,43;232,98;215,48;574,36;285,7;267,33;244,45;580,241;201,1;289,67;213,5;115,22;355,04;294,44;242,25;637,87;198,76;191,17;102,42;163,68;157,22;;
30/11/2000;1314,95;536,47;493,31;332,29;227,71;216,39;542,11;281,95;267,42;244,08;573,1451;197,91;286,09;211,6;114,93;355,9;294,75;240,19;585,86;194,61;188,49;101,48;156,99;156,5;;
01/12/2000;1315,23;542,73;480,89;337,12;231,06;213,49;545,99;280,21;265,88;243,58;569,7593;197,35;291,94;208,51;118,99;359,72;288,55;239,51;558,39;193,15;185,61;102,51;162,04;155,92;;
04/12/2000;1324,97;545,24;488,64;342,46;234,95;215,95;545,24;293,94;263,27;243,87;560,2007;199,01;288,34;210,07;125,13;362,43;286,32;242,49;557,04;194,15;186,38;104,4;162,35;155,21;;
05/12/2000;1376,54;597,82;488,44;357,91;230,24;214,54;605,41;303,74;274,99;244,92;600,3743;198,53;300,98;214,73;125,69;370,44;272,74;233,61;614,5;198,76;185,1;106,07;167,44;155,8;;
06/12/2000;1351,46;573,64;475,63;354,29;226,62;213,38;579,74;302,06;268,86;243,32;590,6238;198,02;302,59;219,1;123,35;374,13;263,14;229,38;573,71;196,12;184,7;103,67;162,05;155,31;;
07/12/2000;1343,55;547,84;479,01;351,72;228,97;218,15;568,29;300,39;271,97;242,41;588,1796;198,79;297,38;216,14;119,91;376,13;274,18;235,02;565,38;193,6;186,19;102,21;159,94;154,41;;
08/12/2000;1369,89;574,81;479,98;360,49;229,56;215,13;598,46;303,34;275,46;245,4;612,8217;199,36;303,67;213,18;122;384,16;272,38;230,45;617,77;197,79;186,9;102,98;158,78;154,5;;
11/12/2000;1380,2;603,03;481,11;360,54;227,26;209,43;615,68;291,95;282,08;244,48;631,5917;201,27;307,53;214,2;121,49;375,83;262,43;224,58;669,49;200,47;186,99;104,39;156,22;152,69;;
12/12/2000;1371,18;592,06;482,57;351,24;229,92;209,81;598,07;294,58;280,6;241,82;620,7913;202,21;308,51;220,08;121,06;372,23;271,86;231,56;647,02;200,57;189,99;105,98;156,23;153,02;;
13/12/2000;1359,99;568,35;492,35;348,84;231,84;213,16;570,71;289,02;278,84;242,39;620,3763;203,02;312,38;225,94;121,19;365,8;277,94;230,82;614,23;195,7;189,77;104,23;155,69;152,5;;
14/12/2000;1340,93;551,54;487,2;340,06;224,94;213,58;563,87;287,49;275,41;244,55;599,6984;200,03;309,15;224,51;120,9;360,32;282,79;233,62;602,83;187,56;190,71;104,11;155,03;150,99;;
15/12/2000;1312,15;529,42;482,71;332,88;224,81;208,78;538,77;280,68;274,77;241,48;588,6732;200,91;303,07;218,68;118,51;357,09;282,98;227,75;576,97;184,51;187,16;102,74;152,09;145,34;;
18/12/2000;1322,74;527,37;487,95;339,61;232,28;212,68;523,92;286,58;287,63;244,19;605,0124;204,89;293,01;216,46;121,76;367,26;281,2;233,43;579,95;187,03;192,27;103,22;153,89;146,4;;
19/12/2000;1305,6;496,55;495,12;334,34;235,71;216,71;510,97;273,92;288,14;242,72;600,2347;205,64;291,67;201,78;125,04;356,11;280,83;234,77;576,81;189,39;193,73;102,97;152,45;147,05;;
20/12/2000;1264,74;459,47;496,22;321,27;229,7;217,09;471,54;272,73;287,58;242,49;583,3544;208,19;272,49;189,92;121,96;352,82;287,33;231,13;541,22;184,24;186,56;102,85;146,66;144,64;;
21/12/2000;1274,86;472,36;484,94;324,31;230,53;220,25;470,12;283,78;296,02;243,86;595,618;205,73;276,45;187,6;125,81;360,71;289,95;236,62;542,5;190,53;190,39;104,33;154;146,47;;
22/12/2000;1305,97;506,02;484,6;331,23;234,69;218,68;506,06;287,4;299,09;248,34;601,834;209,66;279,25;189,75;131,5;362,57;288,31;235,19;571,85;194,19;192,59;107,28;151,49;149,78;;
25/12/2000;1305,97;506,02;484,6;331,23;234,69;218,68;506,06;287,4;299,09;248,34;601,834;209,66;279,25;189,75;131,5;362,57;288,31;235,19;571,85;194,19;192,59;107,28;151,49;149,78;;
26/12/2000;1315,19;503,65;493,05;334,92;242,2;222,25;496,47;280,07;302;252,85;614,7449;217,06;278,49;192,31;132,07;365,88;288,86;239,5;567,22;193,86;191,39;109;156,15;151,58;;
27/12/2000;1328,92;498,15;496,35;334,75;242,68;224,8;506,94;293,85;303,9;258,42;616,9317;217,07;276,85;193,79;133,32;372,69;291,76;246,45;580,2;200,82;196,8;111,79;157,18;155,35;;
28/12/2000;1334,22;494,05;503,92;337,69;243,69;225,08;499,98;296,68;305,31;263,52;628,3143;217,42;280,1;191,88;134,52;373,42;297,05;249,19;567,65;197,06;202,77;114,7;159,43;158,17;;
29/12/2000;1320,28;472,94;502,52;335,78;240,87;224,87;484,34;300,72;299,63;260,22;626,5001;216,03;278,69;194,76;131,61;371,76;298,42;251,22;543,33;199,27;202,78;113,6;156,6;156,75;;
01/01/2001;1320,28;472,94;502,52;335,78;240,87;224,87;484,34;300,72;299,63;260,22;626,5001;216,03;278,69;194,76;131,61;371,76;298,42;251,22;543,33;199,27;202,78;113,6;156,6;156,75;;
02/01/2001;1283,27;441,55;493,98;315,94;245,14;226,11;452,08;301,68;295,63;254,18;603,265;208,3;268,76;199,72;128,66;361,05;290,14;247,94;537,33;197,78;196,04;110,74;159,9;151,7;;
03/01/2001;1347,56;510,97;473,93;334,02;236,32;215,19;533,78;332,82;307,07;249,05;655,7087;197,63;296,56;214,58;130,16;360,86;275,66;238,16;616,14;202,09;203,63;115,49;166,94;156,26;;
04/01/2001;1333,34;524,47;453,37;334,86;230,27;206,2;529,31;330,36;310,27;233,57;654,0668;185,1;315,18;221,29;133,69;338,62;259,81;227,85;604,1;210,85;202,11;118,9;175,5;150,64;;
05/01/2001;1298,35;504,67;452,36;328,28;233,17;208,7;488,53;317,06;301,14;231,44;634,4896;186,16;305,88;214,33;130,63;333,67;261,88;234,64;563,76;211,07;200,73;115,93;169,23;149,12;;
08/01/2001;1295,86;501,02;451,73;321,02;232,75;212,15;491,99;313,3;297,59;231,85;630,2986;188,94;296,45;212,64;131,17;337,02;266,1;242,08;569,06;211,37;201,83;116,94;165,4;153,47;;
09/01/2001;1300,8;527,91;462,09;318,02;229,42;214,67;493,04;308,52;291,97;234,78;616,6072;185,99;302,27;223,3;126,68;333,34;266,81;239,08;564,15;206,57;201,1;118,18;169,59;155,78;;
10/01/2001;1313,27;547,08;454,87;319,95;228,73;214;506,57;309,23;297,63;235,76;631,0929;184,33;305,77;229,01;126,78;331,53;268,11;237,29;587,23;204,39;200,49;117,69;167,57;156,47;;
11/01/2001;1326,82;565,47;443,91;327,97;231,62;208,6;531,39;312,57;296,85;235,57;643,3657;177,25;316,73;231,87;123,7;324,84;261,95;233,82;610,13;203,11;198,48;117,82;170,9;156,23;;
12/01/2001;1318,32;553,75;449,61;324,29;232,48;208,03;521,42;317,41;290,75;235,66;635,4807;181,54;322,25;230,55;122,14;314,81;258,46;228,68;599,04;199,03;202,14;117,62;169,26;157,02;;
15/01/2001;1318,32;553,75;449,61;324,29;232,48;208,03;521,42;317,41;290,75;235,66;635,4807;181,54;322,25;230,55;122,14;314,81;258,46;228,68;599,04;199,03;202,14;117,62;169,26;157,02;;
16/01/2001;1326,65;545,94;457,52;332,07;232,55;211,58;513,92;323,01;297,28;236,13;642,2429;178,8;326,1;228,13;125,5;322,65;265,97;231,25;581,61;201,96;207,36;118,54;174,54;156,74;;
17/01/2001;1329,47;560,47;446,47;327,32;227,29;211,12;534,76;316,72;296,12;232,06;639,6073;180,86;333,86;229,65;124,19;321,92;267,77;226,01;602,11;202,38;210,89;119,31;173,16;154,46;;
18/01/2001;1347,97;584,93;453,76;331,15;222,99;210,35;569,22;309,26;290,04;232,35;630,543;183,43;336,14;233,65;123,92;323,69;269,12;228,38;633,57;202,44;208,15;119,25;176,1;154,91;;
19/01/2001;1342,54;611,26;449,45;327,11;222,9;207,34;570,9;295,81;288;227,66;633,3456;184,66;345,54;230,33;120,59;316,48;263,8;225,73;639,95;197,16;203,54;115,94;173,07;153,72;;
22/01/2001;1342,9;596,04;456,03;323,15;224,7;208,54;562,86;309,5;295,42;236,36;629,4033;188,48;338,13;223,4;121,57;324,56;269,57;225,33;630,43;197,87;207,48;116,17;176,21;152,46;;
23/01/2001;1360,4;601,54;455,6;329,47;227,18;209,71;577,64;315;298,77;240,08;641,6296;192,11;339,95;223,95;122,48;330,59;266,2;225,99;644,28;199,58;209,28;116,73;174,79;155,39;;
24/01/2001;1364,3;608,27;452,4;327,58;227,73;210,42;580,45;316,79;301,31;240,29;643,4106;194,43;345,25;222,62;122,15;337,02;268,02;227,09;647,13;196,2;201,2;116,14;176,92;156,17;;
25/01/2001;1357,51;594,27;464,22;329,1;233,17;212,45;550,97;321,38;301,64;243,74;643,4465;198,02;343,66;217,75;124,13;338,76;268,91;227,59;613,51;198,58;197,13;117,4;178,65;155,21;;
26/01/2001;1354,95;605,64;463,48;322,78;229,61;211,39;557,69;318,27;307,48;244,59;643,5135;197,54;335,8;215,08;122;335,82;270,84;223,69;624,19;197,08;197,02;116,5;177,42;155,61;;
29/01/2001;1364,17;612,14;455,95;321,38;227,25;211,46;570,3;323,89;307,71;243,56;649,9562;197,97;342,3;223,55;122,28;334,78;271,98;215,74;643,36;199,99;200,42;117,91;179,8;157,61;;
30/01/2001;1373,73;606,93;457,71;330,14;229,54;213,81;574,08;324,07;312,18;241,91;650,7145;195,75;342,15;225,22;126,59;336,69;272,14;225,47;650,89;203,72;199,58;118,89;182,87;157,27;;
31/01/2001;1366,01;580,01;460,83;329,87;233,57;213,36;562,05;338,06;308,47;239,43;644,7775;194,83;336,67;222,66;128,19;330,52;278,48;228,93;647,6;209,8;199,42;121,17;180,21;157,27;;
01/02/2001;1373,47;591,17;467,14;329,77;231,68;214,71;564,74;336,78;305,88;239,07;656,3114;192,94;332,47;227,72;129,43;332,06;283,3;235,33;648,94;212,24;197,69;122,26;181,19;156,58;;
02/02/2001;1349,47;564,87;468,45;328,43;232,74;214,73;536,74;327,75;306,38;240,31;647,9094;195,23;321,85;217,13;128,24;335,49;282,21;234,08;614,84;209,97;196,17;122,19;181,41;153,57;;
05/02/2001;1354,31;572,06;469,26;335,61;237,16;217,49;525,48;323,53;308,42;241,26;650,1405;198,13;325,24;219,62;129,06;341,97;277,75;234,35;594,24;207,72;197,81;123,8;184,17;154,43;;
06/02/2001;1352,26;575,73;468,89;334,07;238,46;217,34;531,02;320,43;302,22;240,2;638,1619;198,08;324,09;220,31;128,26;335,26;279,11;233,8;596,07;207,66;200,02;125,62;186,53;155,8;;
07/02/2001;1340,89;579,81;466,02;331,06;238,23;220,07;507,59;325,4;301,85;241,95;628,037;201,64;321,37;216,21;128,27;338,91;288,29;236,37;576,95;205,56;200,57;125,96;179,99;156,79;;
08/02/2001;1332,53;565,71;466,81;332,16;238,44;221,85;495,78;311,23;301,12;242,73;628,554;204,34;325,29;215,6;126,85;336,55;286,64;236,92;570,49;206,82;200;125,18;180,41;156,01;;
09/02/2001;1314,76;530,08;469,43;324,62;243,08;222,09;474,83;305,21;302,91;240,15;630,0792;207,16;319,45;209,98;126,25;338,97;285,48;235,91;556,66;205,75;199,56;123,45;175,38;156,14;;
12/02/2001;1330,31;525,57;476;332,48;240,5;223,64;480,63;318,99;305,77;245,75;642,1357;205,38;321,35;214,73;126,26;347,01;285,83;235,47;568,89;207,86;200,11;123,99;178,43;156,67;;
13/02/2001;1318,8;517,36;463,97;333,02;237,55;223,22;469,23;323,23;304,61;244,29;632,9135;206,01;322,01;214,52;126,42;343,6;284,59;235,61;547,02;210,25;199,77;125,95;180,66;157,92;;
14/02/2001;1315,92;537,18;459,75;328,75;236,57;218,23;484,97;320,45;303,54;242,51;624,793;205,15;321,82;206,52;125,27;337,25;282,76;231,34;583,44;204,08;196,4;125,43;180,27;158,11;;
15/02/2001;1326,61;546,74;455,88;337,15;232,94;216,61;505,4;316,93;301,29;240,44;625,6906;202,93;328,56;205,97;129,15;336,24;285,93;232,65;609,87;207,98;199,78;124,14;182,51;159,11;;
16/02/2001;1301,53;526,02;452,65;330,4;235,79;219,6;461,27;314,81;304,37;240,06;624,847;204,91;321,73;203,05;126,54;337,86;289,81;237,33;571,77;206,36;200,34;122,7;179,21;158,18;;
19/02/2001;1301,53;526,02;452,65;330,4;235,79;219,6;461,27;314,81;304,37;240,06;624,847;204,91;321,73;203,05;126,54;337,86;289,81;237,33;571,77;206,36;200,34;122,7;179,21;158,18;;
20/02/2001;1278,94;508,41;452,36;333;235,29;221,63;431,01;321,42;295,79;239,63;599,3923;205,44;312,04;201,28;125,96;329,87;292,94;240,85;525,07;204,89;200,95;120,7;179,42;156,19;;
21/02/2001;1255,27;506,95;455,04;328,57;232,92;216,79;415,47;302,26;290,92;239,87;575,4316;205,22;312,9;195,9;124,09;319,95;287,15;240,19;518,56;202,69;196,51;118,4;177,34;155,4;;
22/02/2001;1252,82;500,43;451,85;327,35;232,71;213,88;416,67;299,67;289,22;236,27;581,7415;204,08;309,91;199,76;125,21;321,43;286,97;239,45;508,53;202,96;195,38;118,25;175,24;154,03;;
23/02/2001;1245,86;498,29;450,12;322,29;230,23;211,02;417,93;301,38;291,38;233,82;575,2386;200,71;302,78;201,25;123,43;318,58;284,87;236,99;506,21;201,72;193,49;118,62;178,43;153,3;;
26/02/2001;1267,65;521,37;457,99;332,46;232,97;211,34;412,62;313,65;298,08;239,33;588,6555;202,27;312,43;207,96;128,91;322,62;288,81;231,33;494,97;204,4;193,76;120,94;182,66;155,15;;
27/02/2001;1257,94;504,72;458;331,92;231,86;212,61;390,79;313,72;300,54;239,91;587,8987;202,87;309,98;208,4;129,26;332,38;293,67;231,66;475,91;204,79;197,7;117,11;181,66;155,51;;
28/02/2001;1239,94;488,61;460,57;324,92;228,33;213,56;381,78;307,45;295,83;241,48;575,7606;201,24;304,66;202,63;129,31;324,18;292,29;231,93;459,68;201,85;197,44;116,25;177,52;156,27;;
01/03/2001;1241,23;506,4;457,44;321,02;230,17;214,12;396,45;297,9;296,01;239,36;573,3171;202,18;303,79;195,12;129,77;325,87;288,99;226,57;480,82;198,04;195,77;115,06;179,22;155,96;;
02/03/2001;1234,18;462,99;457,68;317,49;235,1;213,93;388,04;298,39;297,46;239,88;569,5706;203,81;298,83;197,77;132,06;328,27;292,72;229,37;487,5;200,07;193,18;115,62;180,81;156,56;;
05/03/2001;1241,41;462,8;457,45;321,85;237,57;211,85;400,25;296,72;294,69;239,47;572,9178;204,05;302,01;196,12;134,99;327,17;289,79;231,46;504,76;202,35;191,05;116,74;182,88;156,74;;
06/03/2001;1253,8;476,82;449,4;324,53;238,48;209,89;419,51;302,59;295,27;237,54;577,7608;203,87;311,62;198,83;134,54;324,42;288,25;227,53;528,73;203,42;192,05;118,41;184,71;156,64;;
07/03/2001;1261,89;489,65;437,35;329,25;242,15;212,14;419,07;312,05;302,33;235,08;592,349;206,54;308,85;196,23;138,24;328,3;291,15;227,08;531,33;204,28;190,94;120,73;186,53;157,01;;
08/03/2001;1264,74;471,04;440,57;330,71;245,23;216,1;410,85;316,8;303,69;239,2;589,3106;208,09;306,48;198,82;139,77;333,09;296,4;233,04;534,46;206,5;194,85;122,44;191,58;158,5;;
09/03/2001;1233,42;446,81;442,92;320,36;244,35;216,86;377,87;313,11;297,02;237,69;571,9203;205,54;300,31;195,57;137,29;327,05;294,17;228,43;487,42;203,01;193,15;121,56;190,59;156,58;;
12/03/2001;1180,16;413,81;428,94;299,52;238,54;212,19;355,79;298,86;282,65;229,03;540,4481;199,26;279,2;191,39;132,83;315,79;290,5;224,97;465,27;198,2;184,73;119,38;187,25;150,79;;
13/03/2001;1197,66;436,9;427,35;305,86;235,33;209,61;377,54;299,67;291,1;228,51;557,8721;196,39;283,58;194,73;131,59;317,94;283,52;222,95;493,34;192,84;184,34;117,34;185,15;151,76;;
14/03/2001;1166,71;428,6;418,3;296,92;232,85;205,84;369,52;292,84;278,73;224,14;528,8113;193,18;280,07;187,34;127,39;306,63;278,03;219,3;486,15;188,21;179,87;114,07;179,27;148,47;;
15/03/2001;1173,56;415,55;418,33;297,71;231,85;205,39;365,13;296,77;287,67;226,38;542,8269;197,67;287;192,77;125,67;314,85;277,1;216,29;473,13;190,99;182,46;115,64;178,96;148,57;;
16/03/2001;1150,53;410,84;405,47;290,15;228,22;206,19;353,02;290,64;283,28;219,57;534,7659;194,14;280,66;189,32;124,5;311,52;277,13;214,88;460,51;185,91;180,39;112,88;177,05;146,54;;
19/03/2001;1170,81;420,74;412,02;294,53;230,3;204,78;369,42;294,66;287,29;222,96;545,8931;194,21;283,34;194,23;127,44;308,74;277,65;215,99;468,76;189,29;180,37;114,83;183,24;150,69;;
20/03/2001;1142,62;405,66;404,47;287,86;231,66;200,11;346,09;294,6;279,8;221,73;526,0219;194,36;276,08;185,61;127,45;306,25;276,08;218,52;434,11;187,27;178,59;115,76;179,2;146,95;;
21/03/2001;1122,14;395,04;390,57;280,58;227,79;196,77;352,7;293,61;271,99;216,52;506,6302;189,93;268,8;181,07;124,27;300,8;274,17;211,68;449,6;189,7;173,98;115,61;174,42;147,01;;
22/03/2001;1117,58;421,25;390,91;273,56;221,55;195,03;375,34;285,33;264,18;206,15;495,6261;182,41;261,67;180,8;120,42;295,85;269,94;210,35;503,27;186,77;169,93;112,93;172,03;145,39;;
23/03/2001;1139,83;434,49;399,16;283,69;221,32;197;378,41;286,79;277,62;211,39;515,5959;185,01;271,38;184,95;121,03;300,97;273,49;207,4;508,82;187,79;170,34;114,08;172,45;148,45;;
26/03/2001;1152,69;428,37;407,83;288,06;224,1;198,22;369,92;294,91;281,89;214,88;521,9644;192,53;278,29;189,63;123,4;308,08;274,07;208,58;491,67;192,88;172,49;114,7;177,36;151,66;;
27/03/2001;1182,17;449,41;416,19;295,28;227,35;202,79;377,66;301,27;291,65;216,99;542,6791;195,36;291,98;197,99;125,69;312,46;280,57;213,1;499,19;199,68;175,12;113,82;174,66;152,42;;
28/03/2001;1153,29;421,61;421,17;291;221,93;201,46;344,5;297,7;291,34;217,73;532,7545;194,63;281,73;188,81;124,25;312,03;282,38;213,04;458,86;198,11;174,96;112,91;171,97;151,11;;
29/03/2001;1147,95;415,5;421,63;290,04;219,68;199,81;334,5;299,3;288,41;223,08;529,3954;195,21;281,56;191,95;123,03;312,52;285,23;210,03;449,52;196,68;179,21;114,3;174,34;151,21;;
